---- Log Monitoring Started at vineri 21 februarie 2025, 00:46:11 +0200 ----
[vineri 21 februarie 2025, 00:46:11 +0200] ALERT: Feb 21 00:07:46 luca-IdeaPad-1-15ALC7 google-chrome.desktop[2632]: [5845:11:0221/000746.203147:ERROR:ffmpeg_common.cc(970)] Unsupported pixel format: -1
[vineri 21 februarie 2025, 00:46:11 +0200] ALERT: Feb 21 00:13:13 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:46:11 +0200] ALERT: Feb 21 00:35:41 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:46:11 +0200] ALERT: Feb 21 00:41:27 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
---- Log Monitoring Started at vineri 21 februarie 2025, 00:47:02 +0200 ----
[vineri 21 februarie 2025, 00:47:02 +0200] ALERT: Feb 21 00:07:46 luca-IdeaPad-1-15ALC7 google-chrome.desktop[2632]: [5845:11:0221/000746.203147:ERROR:ffmpeg_common.cc(970)] Unsupported pixel format: -1
[vineri 21 februarie 2025, 00:47:02 +0200] ALERT: Feb 21 00:13:13 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:47:02 +0200] ALERT: Feb 21 00:35:41 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:47:02 +0200] ALERT: Feb 21 00:41:27 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:47:02 +0200] ALERT: Feb 21 00:46:56 luca-IdeaPad-1-15ALC7 luca: CRITICAL: Test system failure!
---- Log Monitoring Started at vineri 21 februarie 2025, 00:50:54 +0200 ----
[vineri 21 februarie 2025, 00:50:54 +0200] ALERT: Feb 21 00:07:46 luca-IdeaPad-1-15ALC7 google-chrome.desktop[2632]: [5845:11:0221/000746.203147:ERROR:ffmpeg_common.cc(970)] Unsupported pixel format: -1
[vineri 21 februarie 2025, 00:50:54 +0200] ALERT: Feb 21 00:13:13 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:50:54 +0200] ALERT: Feb 21 00:35:41 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:50:54 +0200] ALERT: Feb 21 00:41:27 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:50:54 +0200] ALERT: Feb 21 00:46:56 luca-IdeaPad-1-15ALC7 luca: CRITICAL: Test system failure!
[vineri 21 februarie 2025, 00:50:54 +0200] ALERT: Feb 21 00:47:18 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
---- Log Monitoring Started at vineri 21 februarie 2025, 00:56:58 +0200 ----
[vineri 21 februarie 2025, 00:56:58 +0200] ALERT: Feb 21 00:41:27 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:56:58 +0200] ALERT: Feb 21 00:46:56 luca-IdeaPad-1-15ALC7 luca: CRITICAL: Test system failure!
[vineri 21 februarie 2025, 00:56:58 +0200] ALERT: Feb 21 00:47:18 luca-IdeaPad-1-15ALC7 gnome-shell[2052]: JS ERROR: TypeError: this.actor is null#012_syncEnabled@resource:///org/gnome/shell/ui/windowManager.js:138:25#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:150:35#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActorProperty/<@resource:///org/gnome/shell/ui/environment.js:317:60#012_destroyWindowDone@resource:///org/gnome/shell/ui/windowManager.js:1596:21#012onStopped@resource:///org/gnome/shell/ui/windowManager.js:1564:39#012_makeEaseCallback/<@resource:///org/gnome/shell/ui/environment.js:151:22#012_easeActor/<@resource:///org/gnome/shell/ui/environment.js:240:64
[vineri 21 februarie 2025, 00:56:58 +0200] ALERT: Feb 21 00:52:51 luca-IdeaPad-1-15ALC7 systemd[1]: postfix@-.service: Control process exited, code=exited, status=1/FAILURE
[vineri 21 februarie 2025, 00:56:58 +0200] ALERT: Feb 21 00:52:51 luca-IdeaPad-1-15ALC7 systemd[1]: postfix@-.service: Failed with result 'exit-code'.
[vineri 21 februarie 2025, 00:56:58 +0200] ALERT: Feb 21 00:52:51 luca-IdeaPad-1-15ALC7 systemd[1]: Failed to start Postfix Mail Transport Agent (instance -).
[vineri 21 februarie 2025, 00:57:01 +0200] ALERT: Feb 21 00:57:01 luca-IdeaPad-1-15ALC7 postfix/smtp[10741]: 8B7B91AE55BF: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=3.3, delays=0.01/0.01/2.8/0.44, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f2d1dae1asi12684568f8f.506 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:01 +0200] ALERT: Feb 21 00:57:01 luca-IdeaPad-1-15ALC7 postfix/smtp[10728]: 7FF2D1AE55BA: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=3.4, delays=0.02/0.02/2.9/0.49, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f259d65c7si15385370f8f.302 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:03 +0200] ALERT: Feb 21 00:57:03 luca-IdeaPad-1-15ALC7 postfix/smtp[10780]: E0C7B1AE55C3: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=1.8, delays=0.01/0.01/1.1/0.69, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f25a3d1ecsi15765943f8f.800 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:05 +0200] ALERT: Feb 21 00:57:05 luca-IdeaPad-1-15ALC7 postfix/smtp[10780]: B4D171AE55C3: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=1.9, delays=0.01/0/1.2/0.71, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f25a3ee76si14785028f8f.811 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:32 +0200] ALERT: Feb 21 00:57:32 luca-IdeaPad-1-15ALC7 postfix/smtp[10752]: 91E3A1AE55C0: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=34, delays=0.01/0.01/33/0.5, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError 5b1f17b1804b1-43989dd2fe3si62832685e9.134 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:32 +0200] ALERT: Feb 21 00:57:32 luca-IdeaPad-1-15ALC7 postfix/smtp[10736]: 8522C1AE55BC: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=34, delays=0.01/0.02/33/0.5, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f259d5a05si14915195f8f.413 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:32 +0200] ALERT: Feb 21 00:57:32 luca-IdeaPad-1-15ALC7 postfix/smtp[10760]: 9826F1AE55C1: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=34, delays=0.01/0.01/33/0.49, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f259d59b9si15128971f8f.411 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:33 +0200] ALERT: Feb 21 00:57:33 luca-IdeaPad-1-15ALC7 postfix/smtp[10741]: 9E6771AE55C2: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=35, delays=0.01/3.2/31/0.45, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError 5b1f17b1804b1-43992cdb9d1si51300395e9.137 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:33 +0200] ALERT: Feb 21 00:57:33 luca-IdeaPad-1-15ALC7 postfix/smtp[10728]: D922E1AE55C4: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=31, delays=0.01/0/31/0.42, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError 5b1f17b1804b1-4398e3e9e84si59202525e9.54 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:33 +0200] ALERT: Feb 21 00:57:33 luca-IdeaPad-1-15ALC7 postfix/smtp[10752]: 3206C1AE55C0: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=1.4, delays=0.01/0/1/0.34, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError 5b1f17b1804b1-43995102331si48682335e9.45 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:33 +0200] ALERT: Feb 21 00:57:33 luca-IdeaPad-1-15ALC7 postfix/smtp[10760]: 401911AE55C1: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=1.4, delays=0.01/0/1.1/0.31, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError 5b1f17b1804b1-4398cf10c03si58586055e9.11 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:33 +0200] ALERT: Feb 21 00:57:33 luca-IdeaPad-1-15ALC7 postfix/smtp[10728]: 593451AE55C4: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=0.59, delays=0.01/0/0.27/0.32, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError 5b1f17b1804b1-43959d42345si174047885e9.12 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:34 +0200] ALERT: Feb 21 00:57:34 luca-IdeaPad-1-15ALC7 postfix/smtp[10752]: 9A1981AE55C0: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=0.69, delays=0.01/0/0.35/0.33, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f259f795esi15332325f8f.438 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:57:36 +0200] ALERT: Feb 21 00:57:36 luca-IdeaPad-1-15ALC7 postfix/smtp[10780]: A77CA1AE55C3: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=31, delays=0.01/0/30/0.34, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f258e0cf3si15344375f8f.98 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:58:02 +0200] ALERT: Feb 21 00:58:02 luca-IdeaPad-1-15ALC7 postfix/smtp[10736]: 391AE1AE55BC: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=31, delays=0.01/0/30/0.31, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f258e0eedsi15626548f8f.86 - gsmtp (in reply to end of DATA command))
[vineri 21 februarie 2025, 00:58:03 +0200] ALERT: Feb 21 00:58:03 luca-IdeaPad-1-15ALC7 postfix/smtp[10736]: F31601AE55BC: to=<lucagavra23@gmail.com>, relay=gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b]:25, delay=0.7, delays=0.01/0/0.36/0.33, dsn=5.7.1, status=bounced (host gmail-smtp-in.l.google.com[2a00:1450:400c:c06::1b] said: 550-5.7.1 [2a02:2f09:3908:b800:42b7:a3ab:8f65:d2d2] Gmail has detected that this 550-5.7.1 message does not meet IPv6 sending guidelines regarding PTR records 550-5.7.1 and authentication. For more information, go to 550 5.7.1  https://support.google.com/mail/?p=IPv6AuthError ffacd0b85a97d-38f6475f7fasi1606836f8f.295 - gsmtp (in reply to end of DATA command))
